ORDEN	SKU	VENTA_ALTA	MARKETING	ACTUALIZACIONES	ACTUALIZADO	VENTAS_ACUMULADAS	PRICE	LANZAMIENTO	CANTIDAD	PRECIO_MIN	SD_PRECIO
18405	52567	1	D	7	1	777328	9.25	2009	189	25.49	9.25
45314	539560	0	S	5	1	304107	145.6	2009	21	48.05	77.09
40838	772618	0	S	50	1	52286	38.0	2005	39	0.0	26.61
62111	252667	0	S	2	1	302394	159.25	2011	81	0.0	61.36
25506	909384	1	D	2	1	1541869	48.72	2009	47	101.55	53.53
3940	606904	0	D	12	1	2828663	13.94	2004	15	73.34	44.45
27167	261564	0	D	4	1	956309	21.93	1998	55	40.28	18.71
45033	661348	0	S	1	0	394724	98.71	2011	16	111.99	406.19
19322	2027241	0	D	1	0	1334168	154.95	2006	10	154.48	87.99
65215	544314	0	S	2	1	209339	78.95	2012	34	35.45	58.16
46078	291395	0	S	2	1	539946	105.0	2002	52	13.98	64.85
47183	3057321	0	S	2	1	1400885	103.25	2005	31	6.05	58.82
49257	700308	0	S	2	1	1038353	206.0	2002	18	31.84	8.3
66963	637543	0	S	1	0	111225	150.0	2013	31	98.95	44.31
2466	857930	0	D	6	1	3282152	86.2	2009	18	17.78	86.2
79197	560074	0	S	1	0	944542	5.54	2009	39	4.0	5.85
70461	533614	0	S	5	1	8002	163.0	2011	77	66.94	66.99
21339	120641	0	D	2	1	1786868	124.0	2008	32	19.5	23.99
45827	623611	0	S	2	1	171044	115.0	2005	43	73.99	86.19
44431	857981	0	S	2	1	1185594	213.33	2010	28	86.44	602.99
53730	107509	0	S	12	1	785141	72.19	2003	33	101.58	43.81
842	155161	0	D	0	0	1324161	205.35	1997	108	16.98	28.8
9351	901158	0	D	2	1	3102370	175.0	1990	18	28.04	50.97
20105	478059	0	D	1	0	91298	199.95	2004	91	91.47	51.15
70235	121321	0	S	4	1	1354803	60.4	2009	36	0.0	0.0
51743	330280	0	S	4	1	9706106	49.95	2001	18	53.99	47.35
66778	630004	0	S	1	0	193070	72.99	2011	29	45.44	39.37
82794	763761	0	S	3	1	4619594	62.95	1999	30	83.5	9.7
32618	828580	0	D	0	0	2521003	48.0	1999	40	50.42	4.24
35359	249215	1	D	6	1	684927	83.95	2009	46	29.57	40.27
25184	147176	0	D	2	1	1803642	42.95	2004	34	35.89	16.5
82689	141188	0	S	3	1	461994	47.0	2000	39	0.0	35.5
78085	258450	0	S	2	1	238511	130.0	2009	35	52.81	76.09
69359	119223	0	S	5	1	1773374	282.8	1996	40	0.0	21.72
72367	658067	0	S	2	1	101505	102.0	2013	34	73.03	59.62
29524	846927	1	D	0	0	7551870	68.76	1994	17	29.94	7.98
66642	177486	0	S	2	1	421343	217.95	2001	29	64.37	119.67
29876	615367	0	D	2	1	3096723	69.95	2001	25	46.2	13.44
2231	107172	0	D	4	1	6249015	25.6	2001	27	60.97	4.0
26619	874188	1	D	5	1	1923574	34.99	2008	47	60.44	17.04
27296	3132249	0	D	5	1	3901157	39.95	2003	17	49.67	13.99
79987	121370	0	S	7	1	192450	74.4	2009	104	6.35	13.98
54908	586891	0	S	5	1	124543	35.0	2008	18	38.78	58.51
39731	531553	0	S	3	1	13003	34.95	2011	39	26.34	25.94
48087	145651	0	S	6	1	307803	69.99	2007	32	35.37	27.79
25997	793868	0	D	2	1	3324149	57.95	2004	14	30.98	47.06
5179	255784	0	D	3	1	782924	51.95	2006	62	35.94	5.48
8029	126222	0	D	2	1	2056917	89.5	2002	36	4.64	17.89
35047	135594	1	D	1	0	405161	53.95	2007	74	30.16	31.92
23008	262882	0	D	2	1	812845	48.95	2004	57	36.49	4.64
77789	744463	0	S	8	1	2141094	64.95	2000	37	41.65	13.94
35105	103795	0	D	5	1	1097900	142.0	1999	18	52.12	63.97
77899	625321	0	S	1	0	448847	44.0	2008	19	0.0	19.62
6383	54550	1	D	2	1	113020	24.94	2008	105	33.99	22.98
63695	531631	0	S	2	1	356148	69.99	2011	24	52.85	55.38
65482	647876	0	S	2	1	1749277	46.95	2010	22	123.53	30.84
83586	608782	0	S	4	1	848589	148.95	2007	21	158.99	87.98
2689	905710	0	D	6	1	2703281	136.87	1998	43	45.99	71.78
6127	128962	0	D	2	1	1747320	44.95	2005	33	39.91	12.35
19493	115935	1	D	4	1	622904	135.4	2006	40	38.58	73.4
37047	107717	0	S	8	1	2274715	0.0	2003	24	43.94	72.35
9138	537899	1	D	5	1	1704233	78.0	2003	38	88.44	17.26
35910	775022	0	D	4	1	3085003	99.0	1999	21	105.99	189.92
11599	560397	0	D	4	1	557603	41.0	2011	19	21.1	41.0
78260	622122	0	S	2	1	51707	85.0	1997	20	48.94	63.99
25826	55456	0	D	1	0	1523326	61.95	2006	80	49.53	8.81
43481	614129	0	S	1	0	776072	76.95	2007	37	4.99	48.0
1541	2681625	0	D	4	1	6753587	75.99	2005	10	67.05	83.54
64778	644798	0	S	2	1	2740667	147.7	1997	20	158.99	45.79
58696	393911	0	S	2	1	756004	32.95	2004	65	35.59	89.27
45937	753030	0	S	4	1	1120572	114.24	2010	20	0.0	602.99
62610	481210	0	S	1	0	1053406	218.67	2006	30	0.0	78.24
25865	203961	0	D	5	1	1052018	79.95	2008	102	40.99	8.07
78337	298373	0	S	2	1	389378	49.95	2005	35	21.13	36.5
29357	614133	0	D	0	0	1099016	187.0	2010	60	51.99	25.86
23475	155181	0	D	1	0	1015091	141.95	1999	42	46.46	30.49
82572	337059	0	S	2	1	13071	43.95	2004	127	32.12	37.95
5213	141873	1	D	6	1	1124453	49.88	2007	125	23.72	7.44
42978	461756	0	S	4	1	7213925	121.96	2005	16	108.15	62.81
16312	53746	0	D	1	0	1722629	176.95	2004	29	91.15	12.98
72160	656193	0	S	2	1	219469	47.95	2008	20	24.28	34.55
13171	177909	0	D	8	1	2746150	225.95	2003	17	137.03	55.07
32530	183581	0	D	7	1	755405	146.95	2007	36	15.83	17.89
8194	562471	0	D	3	1	1701177	53.0	2005	18	40.08	22.99
28057	60766	0	D	3	1	2255675	275.95	2005	49	158.57	7.35
1162	909336	0	D	1	0	2001344	70.0	1991	27	65.55	14.68
69486	2495172	0	S	2	1	275721	50.0	2000	27	0.0	28.79
21467	649567	1	D	5	1	11261	184.75	2013	47	78.23	78.98
50132	210874	0	S	4	1	1727675	42.95	2001	66	6.32	12.47
11731	196750	0	D	1	0	1568657	91.95	2007	19	55.47	53.98
32995	291751	0	D	6	1	402898	115.95	2009	92	22.86	12.57
48420	179082	0	S	8	1	1502903	40.95	2005	24	35.29	18.98
67574	2553998	0	S	0	0	51211	6.99	1985	60	38.21	6.96
27567	372167	0	D	2	1	1415594	189.95	2006	13	135.12	74.99
32007	280291	0	D	4	1	3149106	339.0	2006	16	239.29	55.81
46499	1768015	0	S	4	1	296932	49.75	2013	7	0.0	36.11
40674	679260	0	S	2	1	101336	29.95	2011	44	16.24	23.26
28618	60782	1	D	6	1	526246	18.98	2004	73	143.5	18.98
18353	546231	1	D	1	0	381157	98.5	2008	46	52.98	5.88
68444	869688	0	S	7	1	29293	65.0	2015	56	51.59	58.09
34767	54887	1	D	6	1	160972	79.0	2007	117	106.9	38.87
61070	673246	0	S	6	1	264697	18.99	2012	116	0.0	0.0
18507	285376	0	D	14	1	98261	0.0	2007	25	103.94	53.89
63381	136780	0	S	2	1	115348	120.0	2003	35	0.0	75.15
69372	874269	0	S	2	1	4915520	29.4	1992	33	58.88	21.45
60382	743854	1	S	7	1	1147904	104.0	2009	21	92.54	61.05
53661	774562	0	S	7	1	3096388	327.95	2006	16	127.94	92.24
11526	105906	0	D	2	1	1746575	65.0	2002	38	4.0	9.99
20423	3157363	0	D	0	0	537736	29.95	1996	14	27.97	19.98
71592	898745	0	S	3	1	759415	52.95	2014	23	41.36	40.55
46061	2608248	0	S	2	1	1876683	140.0	2000	16	77.15	82.99
59008	2776327	0	S	1	0	251106	39.95	1989	73	0.0	21.94
12994	57478	1	D	10	1	357543	128.0	2008	39	98.27	43.94
84954	1575040	0	S	2	1	459558	123.95	2011	44	4.68	48.98
73755	2747398	0	S	6	1	446043	24.95	2004	33	0.0	47.9
1927	760506	0	D	2	1	2836398	25.49	2005	22	0.0	22.2
77146	617258	1	S	11	1	512737	159.95	2001	52	48.33	43.91
77351	875760	0	S	2	1	14978	93.95	2014	61	59.66	43.99
36154	111480	0	S	14	1	508277	85.99	2011	39	138.99	20.99
35578	740054	0	D	4	1	647517	100.1	2003	44	141.49	18.98
56821	1736237	0	S	4	1	1399548	80.0	2008	15	36.47	20.86
69579	861417	0	S	6	1	114689	79.25	2013	50	47.43	66.81
49500	663800	0	S	0	0	328965	179.0	2013	19	49.55	60.98
48103	3462652	0	S	8	1	150697	60.0	2015	13	0.0	36.31
25175	627886	0	D	10	1	319267	42.95	2012	41	31.09	18.66
68563	630673	0	S	2	1	517493	46.2	2008	19	4.42	43.15
2751	146686	0	D	6	1	1148709	230.8	2011	24	153.93	602.99
29312	349966	1	D	8	1	1091412	164.95	2006	86	77.99	12.24
35436	121155	0	D	3	1	299806	110.8	2010	64	76.95	41.09
60858	860279	0	S	2	1	1338424	138.99	2011	20	13.52	14.37
44213	740199	0	S	6	1	1987182	55.2	2004	25	31.36	10.36
54149	148204	0	S	1	0	892067	101.95	2004	18	43.99	82.62
11887	2606352	0	D	1	0	9090019	241.99	1999	16	99.49	64.89
3921	528921	0	D	7	1	51634	65.0	2012	45	37.45	32.21
36663	176754	0	S	9	1	353235	323.95	1998	41	4.7	15.99
82373	2511996	0	S	6	1	788055	51.15	1993	122	4.0	13.53
62612	708307	0	S	2	1	321036	0.0	2004	22	8.95	58.99
400	105556	0	D	4	1	2635696	89.95	1999	30	79.27	8.98
56282	908415	0	S	4	1	2873413	42.95	2004	40	48.19	48.33
73025	631914	0	S	2	1	613039	79.95	1996	37	0.0	53.3
14537	116782	0	D	2	1	1131710	59.99	2004	38	33.97	18.88
83943	874615	0	S	8	1	1810142	69.25	2006	31	194.54	69.25
8054	874691	0	D	8	1	1024103	60.19	2009	27	34.23	88.96
37726	148735	0	S	6	1	625328	167.95	2008	30	133.19	58.12
34258	147494	0	D	5	1	540208	60.95	2007	113	28.63	12.99
26345	116403	0	D	4	1	160910	138.8	2003	39	101.98	14.85
44648	878082	0	S	4	1	3604645	92.95	2009	16	141.56	47.85
39191	2257370	0	S	3	1	138867	68.92	2008	9	0.0	56.62
84547	127418	0	S	1	0	560031	34.95	2010	21	0.0	34.6
61146	713738	0	S	3	1	4531868	93.0	1999	26	89.07	39.38
73615	527997	0	S	1	0	745334	82.95	2010	88	0.0	11.97
54452	248185	0	S	4	1	315103	85.0	2011	41	57.89	54.79
81482	175115	0	S	3	1	83091	49.99	2010	114	23.28	28.97
22554	767846	1	D	1	0	119854	92.85	2009	110	72.99	58.98
39401	2602524	0	S	2	1	197200	39.99	1996	37	4.43	16.17
79274	169628	0	S	2	1	3025680	146.95	2006	32	105.99	5.99
3605	902732	0	D	0	0	2418284	98.0	2013	36	161.11	39.64
83880	51551	0	S	4	1	154178	199.2	2011	93	166.03	28.04
82765	128921	0	S	3	1	1423908	51.0	2004	29	19.98	33.99
16071	55003	0	D	4	1	815032	82.4	2006	59	77.77	48.99
53157	58537	0	S	4	1	2928628	183.33	2008	9	61.79	183.33
32597	2782049	0	D	1	0	629784	56.0	1997	21	39.98	56.79
38215	53676	0	S	7	1	2490888	12.49	2005	15	117.23	13.98
66060	392033	0	S	4	1	33407	69.95	2010	28	90.19	63.99
70438	261307	0	S	1	0	1159472	75.0	1999	47	0.0	6.08
29709	115810	0	D	5	1	1145391	55.0	2003	54	54.39	11.94
34056	169331	0	D	9	1	1611341	83.95	2006	29	45.72	13.79
8862	2560960	0	D	0	0	7118922	395.58	1981	19	38.49	73.81
45592	738676	0	S	3	1	898331	115.0	2013	13	84.11	109.31
26894	533477	1	D	7	1	188029	99.95	2011	353	53.99	26.49
81724	617965	0	S	4	1	131097	105.75	2009	44	0.0	0.0
82762	133159	0	S	2	1	659551	53.33	2009	19	0.0	159.91
83480	577742	0	S	1	0	23373	29.95	2007	142	19.75	10.49
27990	231590	0	D	1	0	250151	109.95	2007	47	46.96	23.98
34634	592755	0	D	4	1	3247948	39.0	2006	17	34.73	23.94
24167	538622	0	D	4	1	91557	71.73	2011	130	88.99	29.68
21251	56456	0	D	9	1	219392	115.2	2007	54	67.98	38.99
61060	911588	1	S	2	1	74070	24.99	2013	36	8.87	12.96
24964	50953	1	D	9	1	500540	190.67	2008	72	189.61	12.99
70015	293497	0	S	2	1	800531	74.95	1995	21	0.0	59.86
4508	715227	0	D	0	0	1518297	16.77	2010	15	113.9	23.99
79145	868239	0	S	13	1	90930	45.6	2013	27	23.84	36.72
66672	912681	0	S	3	1	2164849	44.95	2008	20	6.92	33.49
58545	724144	0	S	1	0	1050406	99.0	2009	24	0.0	36.13
72610	603409	1	S	6	1	403158	49.99	2012	41	10.98	53.99
21551	54859	0	D	6	1	369091	31.84	2010	60	65.75	25.99
78092	1587772	0	S	2	1	2346293	84.99	2006	20	0.0	34.2
69785	529462	0	S	2	1	1244338	94.0	2004	19	5.99	55.44
4624	544478	1	D	8	1	39291	155.95	2013	84	99.18	54.8
49058	170470	0	S	0	0	379783	26.97	2009	33	43.98	22.0
46101	766323	0	S	3	1	1272337	54.95	2009	4	34.09	57.95
25258	120348	0	D	3	1	1243603	59.2	2008	52	38.34	7.89
59842	877268	0	S	0	0	3228851	134.75	1997	23	62.73	22.94
24323	57077	1	D	1	0	1417930	132.0	2008	67	41.98	5.26
76785	655319	1	S	5	1	424655	156.6	2012	53	70.7	47.04
62432	164387	0	S	2	1	79987	212.5	2007	62	93.96	96.09
65139	788810	0	S	2	1	5986323	199.0	2000	26	181.78	8.98
53087	659398	0	S	2	1	2062294	144.95	2001	20	73.94	22.35
30381	194203	0	D	2	1	47201	98.0	2011	55	0.0	44.26
23384	50293	0	D	10	1	173978	66.9	2010	83	90.99	61.65
20930	53852	0	D	11	1	1475140	392.95	2006	48	170.49	7.37
50513	537012	0	S	2	1	673025	113.47	2011	23	84.86	218.37
211	876162	0	D	10	1	1088643	95.8	2002	43	75.39	40.4
1871	691853	0	D	4	1	3506046	76.95	1998	28	102.09	47.79
4129	58410	0	D	4	1	1266651	77.95	2007	82	52.89	9.87
51544	183208	0	S	5	1	4177444	24.98	2006	20	49.15	24.98
70268	603201	0	S	6	1	48935	78.09	2011	83	10.84	35.99
56405	298384	0	S	18	1	953372	221.95	2007	25	98.99	186.73
84372	908067	0	S	2	1	582817	117.0	2004	57	20.62	21.85
29055	907376	0	D	3	1	3996578	125.0	2003	24	6.49	49.26
7685	533713	1	D	13	1	4141	273.95	2012	193	172.09	42.87
28695	133313	0	D	10	1	708372	150.4	2010	77	97.79	4.99
27365	635618	1	D	1	0	236330	115.6	2012	77	83.34	41.82
59579	533074	1	S	6	1	38587	39.43	2008	96	5.87	13.97
74005	3803224	0	S	2	1	85841	44.99	2016	13	0.0	28.12
3776	254702	0	D	2	1	2735361	199.95	2004	7	346.06	675.0
52695	546945	0	S	4	1	2362404	99.0	2010	25	53.74	96.99
2130	919805	0	D	1	0	748002	110.4	2010	40	60.99	23.81
10539	348647	0	D	6	1	1514321	71.95	2003	42	9.39	13.7
6188	167144	0	D	4	1	161378	150.0	2006	34	108.99	72.53
50593	607374	0	S	7	1	890220	110.8	2005	46	67.98	14.75
39067	205753	0	S	1	0	124174	34.0	2001	67	0.0	16.99
67316	421414	0	S	4	1	3267885	160.0	2006	47	153.97	13.93
2164	2337422	0	D	1	0	8644607	49.95	1996	18	29.9	43.99
34738	192097	1	D	3	1	1318522	99.25	2008	30	115.54	12.82
60196	132820	1	S	5	1	425105	50.6	2008	58	5.97	34.92
34580	56689	0	D	6	1	466775	73.08	2009	106	56.56	11.99
58719	802628	0	S	5	1	791217	49.99	2007	25	30.5	11.52
76880	652386	0	S	2	1	1243717	49.99	2013	16	31.67	37.16
55157	128405	0	S	3	1	2617603	49.95	2001	41	19.89	15.95
76049	176889	0	S	2	1	34583	320.95	2005	52	9.13	39.88
81778	1777983	0	S	2	1	488459	60.0	2012	18	28.99	35.85
16152	271892	0	D	1	0	380428	135.0	2007	11	49.59	110.4
65003	639149	0	S	2	1	283015	39.95	2010	18	35.64	26.58
3911	154028	0	D	8	1	76828	33.99	2009	98	32.23	19.98
29420	911630	0	D	2	1	2958635	107.0	1997	31	82.05	23.94
69851	529433	0	S	1	0	244501	70.0	2012	25	33.74	45.75
27269	555610	0	D	1	0	2058243	78.0	2006	24	20.91	33.99
69430	543338	0	S	2	1	1054711	42.0	1994	19	31.69	45.84
33524	582317	0	D	0	0	9842847	49.95	1981	20	33.04	25.99
30642	217728	0	D	4	1	3233534	64.99	1997	19	69.26	40.94
483	110410	0	D	2	1	2028616	141.25	2009	33	167.35	33.99
72875	891015	0	S	3	1	2404	54.99	2015	32	30.04	23.98
56364	164540	0	S	1	0	720563	120.0	1999	24	0.0	60.0
51031	643459	0	S	6	1	2177066	94.95	2009	30	41.7	12.98
80345	290233	0	S	6	1	927280	28.99	2011	39	47.07	12.99
8834	169432	0	D	8	1	838823	243.95	2006	72	121.98	10.0
72751	2427134	0	S	2	1	5025941	82.75	1991	27	162.35	45.26
2670	143247	0	D	3	1	1788702	176.0	2008	15	103.99	13.99
415	699076	0	D	3	1	1246086	96.75	2008	16	0.0	0.0
14197	116057	0	D	6	1	1753988	98.4	2005	43	39.78	9.98
74221	293687	0	S	2	1	34227	36.95	2007	79	21.25	37.98
51504	539381	0	S	1	0	189866	125.53	2012	64	95.98	45.99
45644	870373	0	S	4	1	913490	161.0	2012	18	131.01	125.44
7010	50257	0	D	17	1	182031	103.6	2009	47	57.68	23.94
21772	213225	0	D	2	1	1080819	95.0	2007	30	96.43	54.45
4744	286393	1	D	9	1	1346797	216.0	2009	31	126.03	49.68
21318	207617	0	D	1	0	1476932	79.95	1999	17	108.22	34.42
61695	1957248	0	S	1	0	494116	50.0	2014	19	0.0	2346.73
64124	879098	1	S	4	1	1635350	94.67	2013	22	38.99	34.69
5215	2746175	1	D	3	1	593550	12.14	1999	49	0.0	10.55
36648	545608	1	S	9	1	20161	131.95	2012	132	68.96	63.99
14275	640646	0	D	1	0	1382418	134.0	2006	19	102.17	22.98
52407	765001	0	S	2	1	2811462	71.95	2002	24	91.98	8.13
33854	542056	0	D	5	1	45427	167.95	2011	39	68.75	70.61
27017	286188	1	D	10	1	244355	32.4	2009	36	27.38	38.99
48016	586516	0	S	5	1	465845	55.0	2005	25	36.03	25.1
335	182877	0	D	6	1	3199135	87.95	2003	38	15.83	23.87
10701	613180	0	D	2	1	473326	228.65	2010	129	83.99	21.98
29394	193519	0	D	2	1	1149159	142.0	2006	27	30.89	6.59
8047	58369	0	D	6	1	203431	114.6	2005	30	93.84	45.23
16205	194973	0	D	0	0	2531464	55.95	2005	32	33.88	27.95
21313	117581	1	D	0	0	2877808	94.0	2004	25	68.98	7.94
9765	577644	0	D	3	1	87593	49.95	2001	24	81.21	69.63
29611	2419458	0	D	1	0	5249568	315.0	2005	12	75.65	119.08
19474	106365	1	D	27	1	1141142	47.95	2006	35	20.49	8.99
30958	526065	0	D	3	1	70062	215.0	2010	52	161.05	116.69
18625	665046	0	D	5	1	251380	19.49	2011	16	70.99	20.43
18500	830726	0	D	0	0	3540933	64.95	1999	22	43.96	45.77
19331	901777	0	D	2	1	5146678	287.53	1999	38	127.11	87.39
81235	54919	0	S	5	1	2205462	88.0	2005	27	91.35	9.81
12063	3272758	0	D	1	0	3619356	69.94	2004	39	49.58	27.42
26323	200232	0	D	1	0	71301	153.95	2008	51	0.0	0.0
75844	2663136	0	S	2	1	3822288	55.0	1991	17	73.02	37.57
70978	528882	0	S	6	1	221174	21.99	2011	54	6.27	5.87
61255	609804	0	S	3	1	137621	58.95	2008	21	22.98	28.65
22690	148372	0	D	3	1	262262	343.95	2006	33	163.79	39.49
38066	52208	0	S	3	1	2376533	35.94	2004	32	82.16	33.92
48351	639944	0	S	1	0	73376	54.99	2011	13	0.0	0.0
53985	259651	0	S	2	1	1493477	64.95	2002	35	36.45	11.99
7911	551921	0	D	4	1	1165447	153.6	2002	33	48.05	80.0
38957	193838	0	S	2	1	1397985	59.99	2005	92	0.0	9.87
43176	548170	0	S	2	1	528052	398.95	2003	45	4.0	41.97
72522	660677	0	S	2	1	251854	49.99	2013	22	29.8	33.89
5586	546005	1	D	6	1	3135	60.5	2012	120	27.76	25.77
61457	545718	0	S	6	1	22175	51.99	2013	41	34.25	25.74
16270	863365	0	D	1	0	2795492	58.95	2006	10	60.13	13.75
70081	3216967	0	S	0	0	8086	41.95	2005	0	0.0	28.49
60135	713090	0	S	0	0	487584	137.5	2001	82	63.18	16.78
15778	2675454	0	D	1	0	5481413	0.0	1985	18	56.94	65.92
61737	591616	0	S	3	1	598328	63.95	2008	34	18.4	50.11
14377	253847	1	D	4	1	86194	134.95	2009	183	43.33	18.38
15113	143500	0	D	3	1	2382321	86.0	2002	15	38.14	27.46
80131	587662	0	S	16	1	925099	60.95	2012	35	17.74	13.99
19439	192856	0	D	4	1	1664412	99.95	2004	11	93.98	90.62
81010	525562	0	S	5	1	727504	36.95	2008	7	0.0	27.94
57115	148427	0	S	7	1	6549427	46.95	2006	15	50.29	44.98
3588	800215	0	D	1	0	5564064	89.0	2005	15	38.31	46.28
79597	913396	0	S	1	0	1318829	110.0	2004	20	0.0	50.99
53494	199372	0	S	2	1	611237	89.0	2005	48	107.83	50.75
3891	194165	1	D	3	1	20729	82.0	2009	84	33.89	36.69
53507	343985	0	S	5	1	1985467	0.0	2004	17	111.98	128.97
34377	137965	0	D	0	0	2076704	70.0	2001	30	0.0	66.09
30026	651737	0	D	8	1	1433264	66.0	2001	33	141.37	43.98
66428	116154	0	S	4	1	511616	61.8	2004	30	12.29	51.32
66896	530494	0	S	10	1	401146	152.4	2006	39	5.49	82.49
74778	121377	0	S	2	1	63229	50.2	2009	49	14.19	31.89
81913	827221	0	S	0	0	815289	34.92	2005	17	22.73	34.91
82475	900584	0	S	1	0	372111	50.0	2014	20	50.44	36.46
42499	285120	0	S	9	1	4361504	71.4	1999	16	66.83	9.95
53209	57363	0	S	2	1	1448984	31.13	2006	44	89.94	22.49
18101	915012	0	D	2	1	2111724	73.95	2007	30	52.07	13.94
68654	2316825	0	S	5	1	673403	68.5	1991	40	29.22	39.43
30663	244282	1	D	8	1	225546	172.95	2012	39	110.46	100.89
27412	53083	0	D	5	1	1296059	239.95	2009	66	112.55	12.43
51738	862029	0	S	2	1	18741	70.95	2014	158	42.24	33.99
65386	664408	0	S	11	1	1107808	140.93	2013	17	76.47	129.04
31453	530504	0	D	9	1	414808	122.95	2009	46	61.69	97.37
65174	608728	0	S	5	1	363377	49.99	2006	86	17.55	30.79
60639	120299	0	S	8	1	80839	208.0	2008	55	38.92	68.94
60513	905484	0	S	0	0	921634	50.0	2012	16	36.09	37.19
66255	2020238	0	S	7	1	187601	0.0	2012	7	0.0	68.11
23260	137547	0	D	4	1	651882	192.4	2011	28	43.98	61.25
78825	604914	0	S	2	1	965809	37.07	1992	42	28.49	40.56
45888	533187	0	S	2	1	371043	48.95	2012	87	34.15	36.02
36226	551125	1	S	5	1	60107	0.0	2012	33	133.53	103.98
13391	53333	0	D	9	1	136553	195.95	2008	80	74.26	30.97
28913	801061	0	D	1	0	3398627	52.95	2006	21	31.99	46.97
45672	873136	0	S	9	1	1155946	244.2	2013	19	68.99	220.75
5052	193689	0	D	3	1	811106	144.0	2009	47	69.99	50.98
51829	661284	0	S	2	1	261800	59.95	2009	38	21.99	37.99
55305	61181	0	S	2	1	1907046	94.95	2004	49	0.0	22.09
17557	51093	1	D	4	1	473886	23.1	2008	53	127.47	25.06
7178	873105	0	D	6	1	1633756	125.0	1992	22	74.09	66.75
16875	599698	0	D	2	1	2222272	85.0	2009	15	82.44	12.35
71258	528794	0	S	4	1	74026	19.95	2006	130	5.58	7.33
80109	111494	0	S	13	1	1267505	51.11	2011	31	0.0	53.23
4888	608985	0	D	4	1	627381	162.95	2006	68	48.99	22.73
38115	145235	0	S	7	1	793505	86.67	2005	46	97.99	22.99
59940	266394	0	S	3	1	8056	70.95	2011	96	43.98	50.98
71493	254011	0	S	2	1	1404700	89.91	2010	16	83.98	89.65
25122	571450	0	D	0	0	2835064	72.0	1997	18	57.2	46.59
64046	637844	0	S	4	1	248328	75.0	2011	29	84.98	51.02
48138	619757	0	S	0	0	239805	217.0	2012	97	50.97	64.19
60093	1471577	0	S	2	1	43719	69.95	2014	48	51.83	43.98
55434	916295	0	S	4	1	994391	100.0	1993	30	30.98	13.94
21000	50341	0	D	7	1	3625595	236.95	2003	28	68.99	6.98
19772	848074	0	D	5	1	3236997	81.0	1997	32	58.99	13.44
48755	117941	0	S	2	1	1643695	53.33	2005	20	55.68	6.94
6242	254100	0	D	8	1	209329	262.95	2010	49	103.94	35.93
14018	109463	0	D	6	1	1485077	7.19	2006	48	89.07	8.48
65860	107366	0	S	4	1	848648	0.0	2001	20	0.0	290.67
7226	544726	0	D	12	1	179280	76.95	2012	56	60.79	19.74
19779	60011	0	D	5	1	414845	93.2	2005	43	78.91	45.39
60860	117044	0	S	7	1	654863	118.0	2007	49	28.23	48.98
27115	255790	0	D	1	0	833748	57.95	2008	49	48.99	13.99
45761	3504380	0	S	2	1	103296	289.99	2016	0	0.0	277.08
33323	154031	1	D	1	0	106414	27.98	2009	75	60.01	21.98
62801	663188	0	S	7	1	484589	43.0	2013	17	28.99	34.99
19355	1867136	0	D	3	1	365332	259.95	2008	17	177.93	106.45
26088	53780	1	D	6	1	42074	126.95	2010	96	45.39	18.67
31302	55633	0	D	8	1	110795	231.0	2011	38	178.72	176.89
13066	613076	0	D	4	1	1234731	61.95	2006	68	66.86	6.92
20730	145834	0	D	5	1	400326	151.0	2008	33	97.63	76.63
57101	608087	0	S	12	1	1502859	77.95	2007	22	35.94	11.05
5814	165225	1	D	4	1	858938	33.48	2000	35	153.44	75.57
55147	902943	0	S	2	1	2851837	69.95	2009	15	49.04	55.07
58109	699732	0	S	1	0	1301416	150.0	2000	20	0.0	118.99
64990	543977	1	S	2	1	104855	78.95	2012	32	28.44	37.36
36474	536377	0	S	7	1	17097	37.95	2012	48	16.0	23.97
45550	655302	0	S	6	1	275425	75.28	2012	15	0.0	0.0
40065	615057	0	S	3	1	1312808	32.89	2006	24	0.0	23.27
8204	54073	1	D	8	1	627972	162.67	2007	136	36.99	4.3
64952	622451	0	S	2	1	1593957	314.99	2006	25	5.76	32.66
75112	109417	0	S	3	1	333850	43.79	2007	28	13.97	42.44
18829	708182	0	D	0	0	829181	107.44	2005	19	89.99	61.95
34217	110421	0	D	4	1	392182	240.0	2008	41	172.63	141.82
2994	182704	0	D	1	0	3786800	13.97	2002	20	7.57	13.99
27512	1757119	0	D	3	1	792916	89.0	2010	19	154.87	99.0
5330	867968	0	D	29	1	361113	79.75	2014	19	53.1	31.36
11350	182506	0	D	1	0	628422	401.95	2001	47	94.14	59.87
25516	565075	0	D	0	0	1635100	34.95	2005	37	39.83	14.0
19251	264584	0	D	1	0	988477	130.0	2003	18	43.2	46.03
51197	159707	0	S	2	1	693958	73.95	2007	22	60.38	53.36
7109	544240	0	D	2	1	417539	138.95	2012	51	46.99	38.99
78981	554188	0	S	4	1	618892	251.0	2000	47	5.94	53.27
16840	913985	0	D	0	0	1637345	50.5	1983	28	42.77	43.13
75914	617787	0	S	6	1	1244015	121.25	2004	29	0.0	131.39
70606	390862	0	S	2	1	8387974	89.95	1998	21	68.99	44.51
72776	1848781	0	S	3	1	299697	57.32	2011	19	0.0	32.15
65751	544699	0	S	6	1	383523	334.95	2013	44	14.93	93.43
1778	574682	0	D	6	1	7812238	75.0	2002	19	38.94	62.69
