SKU	PRED	PRED_CLASS
700047	0.034	0
132489	0.492	1
107455	0.34	0
878171	0.204	0
132309	0.122	0
55504	0.556	1
911878	0.044	0
531138	0.132	0
285923	0.022	0
533731	0.422	0
765748	0.034	0
3039950	0.082	0
1575936	0.016	0
1656890	0.072	0
638299	0.052	0
525919	0.21	0
54406	0.326	0
646122	0.078	0
114795	0.376	0
890455	0.48	1
111014	0.122	0
2388959	0.082	0
256812	0.04	0
58318	0.388	0
527313	0.108	0
774778	0.026	0
250402	0.05	0
1492320	0.292	0
386472	0.136	0
607418	0.048	0
1677914	0.01	0
543751	0.128	0
292313	0.026	0
879178	0.074	0
1783299	0.088	0
551434	0.238	0
664238	0.044	0
147730	0.168	0
56919	0.51	1
132505	0.226	0
199215	0.054	0
831106	0.048	0
109380	0.374	0
537729	0.304	0
385724	0.05	0
872053	0.206	0
298880	0.168	0
827895	0.174	0
56004	0.546	1
560825	0.066	0
902999	0.25	0
254296	0.03	0
1639780	0.054	0
221754	0.13	0
765678	0.142	0
673123	0.064	0
120049	0.114	0
539026	0.164	0
2621152	0.106	0
52920	0.422	0
608361	0.186	0
555772	0.396	0
615886	0.284	0
914042	0.042	0
1481052	0.19	0
455467	0.124	0
